01-08-2010 00:00	[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
01-08-2010 00:30	[[0.0, 115.5, 11.899999999999999, 9.799999999999997], [121.44999999999999, 0.0, 87.71, 205.93999999999997], [91.13999999999999, 62.65, 0.0, 147.91], [34.29999999999999, 63.699999999999996, 167.29999999999998, 0.0]]
01-08-2010 01:00	[[0.0, 96.66999999999999, 14.0, 13.229999999999997], [106.74999999999999, 0.0, 68.10999999999999, 159.73999999999998], [75.46, 56.699999999999996, 0.0, 142.23999999999998], [33.31999999999999, 53.89999999999999, 164.08, 0.0]]
01-08-2010 01:30	[[0.0, 99.39999999999999, 11.899999999999997, 14.699999999999996], [118.65, 0.0, 70.55999999999999, 176.19], [60.75999999999999, 63.69999999999999, 0.0, 131.73999999999998], [31.359999999999996, 58.099999999999994, 135.94, 0.0]]
01-08-2010 02:00	[[0.0, 80.78, 14.000000000000002, 8.819999999999999], [145.25, 0.0, 71.04999999999998, 170.1], [74.47999999999999, 56.0, 0.0, 120.82], [27.439999999999994, 51.79999999999999, 106.25999999999999, 0.0]]
01-08-2010 02:30	[[0.0, 88.33999999999999, 10.499999999999998, 11.759999999999998], [126.35, 0.0, 70.06999999999998, 164.78], [68.10999999999999, 50.74999999999999, 0.0, 106.53999999999999], [22.049999999999997, 55.99999999999999, 110.94999999999999, 0.0]]
01-08-2010 03:00	[[0.0, 63.83999999999998, 8.399999999999999, 6.8599999999999985], [152.60000000000002, 0.0, 72.51999999999998, 180.88], [61.739999999999995, 37.099999999999994, 0.0, 94.35999999999999], [15.189999999999998, 39.2, 91.90999999999998, 0.0]]
01-08-2010 03:30	[[0.0, 69.93, 11.9, 6.369999999999999], [166.6, 0.0, 56.83999999999999, 169.96], [68.6, 44.8, 0.0, 111.29999999999998], [17.15, 37.099999999999994, 87.14999999999999, 0.0]]
01-08-2010 04:00	[[0.0, 53.54999999999999, 9.099999999999998, 7.349999999999999], [172.55, 0.0, 63.69999999999999, 177.45], [77.91, 39.55, 0.0, 103.74000000000001], [13.229999999999997, 42.699999999999996, 84.77, 0.0]]
