01-08-2010 00:00	[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
01-08-2010 00:30	[[0.0, 165.00000000000003, 17.0, 13.999999999999998], [173.5, 0.0, 125.29999999999998, 294.2], [130.2, 89.5, 0.0, 211.29999999999995], [48.999999999999986, 91.0, 239.0, 0.0]]
01-08-2010 01:00	[[0.0, 138.1, 20.0, 18.9], [152.5, 0.0, 97.29999999999998, 228.2], [107.8, 81.0, 0.0, 203.2], [47.599999999999994, 77.0, 234.4, 0.0]]
01-08-2010 01:30	[[0.0, 142.0, 17.0, 21.0], [0.0, 0.0, 0.0, 0.0], [173.6, 91.0, 0.0, 376.4], [89.59999999999998, 83.0, 388.4, 0.0]]
01-08-2010 02:00	[[0.0, 115.4, 20.0, 12.6], [0.0, 0.0, 0.0, 0.0], [212.79999999999998, 80.0, 0.0, 345.20000000000005], [78.39999999999999, 74.0, 303.6, 0.0]]
01-08-2010 02:30	[[0.0, 126.2, 15.0, 16.8], [0.0, 0.0, 0.0, 0.0], [194.59999999999997, 72.5, 0.0, 304.4], [62.99999999999999, 80.0, 317.0, 0.0]]
01-08-2010 03:00	[[0.0, 91.19999999999999, 12.0, 9.8], [0.0, 0.0, 0.0, 0.0], [176.4, 53.0, 0.0, 269.6], [43.400000000000006, 56.0, 262.6, 0.0]]
01-08-2010 03:30	[[0.0, 99.9, 17.0, 9.099999999999998], [238.0, 0.0, 81.19999999999999, 242.79999999999998], [97.99999999999999, 64.0, 0.0, 159.00000000000003], [24.5, 53.0, 124.50000000000001, 0.0]]
01-08-2010 04:00	[[0.0, 76.5, 13.0, 10.5], [246.5, 0.0, 91.0, 253.5], [111.29999999999998, 56.5, 0.0, 148.20000000000002], [18.9, 61.0, 121.1, 0.0]]
